Sample	Genus	Gene	Contribution
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:2.1.1.74: (FADH(2)-oxidizing)	67.72391451899544
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:2.1.1.74: (FADH(2)-oxidizing)	52.01664042692991
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:2.1.1.74: (FADH(2)-oxidizing)	56.6785934751048
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:2.1.1.74: (FADH(2)-oxidizing)	27.58824973351004
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:2.1.1.74: (FADH(2)-oxidizing)	25.744998391614462
BB190	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	8.35161364314968
BB191	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	110.70056202770984
BB192	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	92.85750586940712
BB195	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	29.714504341722865
BB197	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	28.81333483348958
BB198	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	0.0
BB200	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	0.0
BB203	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	58.45875921238142
BB204	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	75.87955373060248
BB207	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	54.94258580380912
BB208	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	10.669101675457547
BB209	p__Acidobacteriales;c__Acidobacteriia;o__Acidobacteria;f__Acidobacteriaceae;g__NA;s__NA	EC:3.4.21.92: Endopeptidase Clp	129.9292040388776
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	79.39802931315195
BB191	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	42.83260207687543
BB192	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	27.4971943897637
BB195	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	54.788003567457295
BB197	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	72.29995302231687
BB198	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	22.72044058751333
BB200	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	30.914188508889048
BB203	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	44.88415453575308
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	54.128925300565314
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	28.68903731813056
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	55.23207317643634
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.1.23: dUTP diphosphatase	86.86833699654089
BB190	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	24.51649817742845
BB191	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	16.68385998500017
BB192	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	41.55941626080744
BB195	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	56.26203847987113
BB197	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	80.45766845082844
BB198	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	51.317499029050005
BB200	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	45.494640880916606
BB203	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	90.20377580257288
BB204	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	34.80367799312698
BB207	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	46.529679542211525
BB208	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	51.23632840704117
BB209	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:6.5.1.2: DNA ligase (NAD(+))	58.59862693518104
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	52.35259676500917
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	42.2086792917081
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	102.44020798160636
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	68.22165439111627
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	38.8338567624394
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	84.08995343789147
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	15.95016390937119
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	58.33569302878369
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	21.500530217050496
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	48.24861183323327
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	22.76927938672545
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.4.2.28: S-methyl-5'-thioadenosine phosphorylase	42.079204004009775
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	46.35528604817909
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	62.97036955656144
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	57.9407419361916
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	23.59330660990836
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	75.50760644621256
BB198	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	7.030211228004873
BB200	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	60.68837996254952
BB203	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	57.30529645616648
BB204	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	88.44842319627227
BB207	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	35.955880808213266
BB208	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	26.047381273864183
BB209	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.2.1.3: Aldehyde dehydrogenase (NAD(+))	53.921621883761965
BB190	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	17.007607611903566
BB191	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	20.18787684467452
BB192	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	57.05011354427372
BB195	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	39.0185980592012
BB197	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	70.23084329864957
BB198	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	61.14240510983088
BB200	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	95.07594383648366
BB203	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	90.8253105236153
BB204	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	20.8172706535692
BB207	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	83.50043746257684
BB208	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	7.319006675211038
BB209	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	33.114135241778754
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	9.753264744737027
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	75.86189961152881
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	55.88281746326153
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	45.40651098497908
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	86.84878007836495
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	48.76870880569348
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	73.54086540301033
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	60.03120978338715
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	12.15677891239935
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	55.509325401222064
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	8.320735102465175
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:2.1.1.222: 2-polyprenyl-6-hydroxyphenol methylase	62.80618837237367
BB190	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	25.01792828880281
BB191	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	44.046172804680914
BB192	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	24.72530895269612
BB195	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	38.35481681234654
BB197	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	90.74680853551968
BB198	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	69.16853906934796
BB200	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	76.01885703175
BB203	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	56.28112391081471
BB204	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	44.86830321664397
BB207	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	62.5796206554809
BB208	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	34.1559770065195
BB209	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.7.7.8: Polyribonucleotide nucleotidyltransferase	28.59621991135552
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	34.73710487350224
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	88.96809457460954
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	33.9343959905123
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	48.534251471390725
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	49.730167800557325
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	20.6814502130935
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	64.51178635838907
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	66.77540098248274
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	69.83694969846276
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	63.865759174660525
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	18.08533130153637
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase	33.734938022442826
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	39.626176397215566
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	67.5907856692399
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	47.25781781769336
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	38.79813333320964
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	68.19256770812424
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	46.78256638111144
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	23.45070221404153
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	46.10346312525199
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	43.67211862817669
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	92.863684099155
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	35.0729431812841
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__NA	EC:7.1.2.2	43.36339094255054
BB190	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	18.805969871486752
BB191	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	14.09946954231236
BB192	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	51.34487803758207
BB195	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	41.40708606669912
BB197	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	71.03323310979093
BB198	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	81.5491387842094
BB200	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	69.45233130687029
BB203	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	47.40537376386315
BB204	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	47.03503019843611
BB207	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	75.88127943975331
BB208	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	37.96712467876919
BB209	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:2.8.3.16: Formyl-CoA transferase	36.48234949706395
BB190	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	74.64490536632917
BB191	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	22.73962447784137
BB192	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	110.21796781931566
BB195	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	28.285710708178005
BB197	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	14.044336181762716
BB198	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	29.44313492863105
BB200	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	170.20104438768138
BB203	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	26.779219096108605
BB204	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:3.1.26.4: Ribonuclease H	20.533650943465616
